,0
17786,32736258
17787,201848594
17788,213039036
17789,220148843
17790,206348735
17791,24266804
17792,46918467
17793,230170495
17794,40814154
17795,45998619
17796,240312754
17797,236297902
17798,215351014
17799,230521995
17800,35767406
17801,41576482
17802,211021305
17803,31896742
17804,232816050
17805,201401105
17806,41286312
17807,51065326
17808,208766109
17809,42045421
17810,34200192
17811,36765508
17812,212446556
17813,38078139
17814,215052206
17815,209995162
17816,201808917
17817,233089127
17818,205656214
17819,32979218
17820,39620312
17821,200460735
17822,50312242
17823,44238359
17824,204513022
17825,47645976
17826,36360137
17827,47084764
17828,39788532
17829,35995440
17830,37054952
17831,47362645
17832,218720483
17833,239503945
17834,230483252
17835,41335702
17836,41063295
17837,31857043
17838,243771125
17839,36016022
17840,42414200
17841,212830479
17842,201728504
17843,232056975
17844,36056716
17845,37638174
17846,208739870
17847,216600546
17848,208681800
17849,234160725
17850,37052768
17851,203261498
17852,209779644
17853,211037937
17854,200716314
17855,207003771
17856,216083232
17857,45036225
17858,214939915
17859,49029357
17860,226246366
17861,228174091
17862,218825134
17863,51007627
17864,214760944
17865,232435186
17866,234933423
17867,227713311
17868,43628560
17869,42261513
17870,226031177
17871,216433501
17872,202674993
17873,34133460
17874,210668778
17875,235013213
17876,205796734
17877,47351189
17878,50024581
17879,49774333
17880,216493260
17881,202817546
17882,243137416
17883,226510030
17884,230646575
17885,42571377
17886,36702926
17887,49641729
17888,37262826
17889,244262074
17890,228769174
17891,201927755
17892,34659642
17893,47442252
17894,201290421
17895,222985407
17896,49211033
17897,219132937
17898,50284681
17899,45280834
17900,45923527
17901,209019031
17902,207428910
17903,214456013
17904,236719007
17905,212822651
17906,40369868
17907,216253186
17908,210479979
17909,242384819
17910,210475866
17911,230585615
17912,232287474
17913,223260064
17914,34653149
17915,36697321
17916,205915154
17917,212621742
17918,221383388
17919,235036878
17920,36709671
17921,211274160
17922,231419060
17923,214412679
17924,34561925
17925,207464685
17926,205178595
17927,43558273
17928,48379810
17929,49684023
17930,202162638
17931,32845760
17932,34103302
17933,230221361
17934,230112371
17935,38397510
17936,231921040
17937,209744407
17938,220707601
17939,234743789
17940,36779147
17941,205165286
17942,221810281
17943,218533581
17944,40138530
17945,43323172
17946,243458821
17947,226314523
17948,232530730
17949,50199858
17950,239768630
17951,200486206
17952,220504008
17953,242854536
17954,47114018
17955,45988672
17956,35522845
17957,32944901
17958,204842710
17959,34028337
17960,202851317
17961,203220304
17962,233611881
17963,200651066
17964,211977587
17965,44731348
17966,212395999
17967,34968732
17968,204058328
17969,44436209
17970,48498306
17971,32127594
17972,205292841
17973,221033723
17974,47945057
17975,203986837
17976,235645181
17977,37378212
17978,51344884
17979,227128478
17980,204547228
17981,228843423
17982,42693659
17983,48809985
17984,209335951
17985,49416872
17986,32229663
17987,214552800
17988,40685927
17989,33169720
17990,40398924
17991,34930457
17992,44242018
17993,204040809
17994,32957763
17995,43999621
17996,231464909
17997,214734305
17998,216222508
17999,209879068
18000,43300184
18001,46480586
18002,215692748
18003,205435401
18004,216580724
18005,47652234
18006,49563359
18007,216086898
18008,43780846
18009,208251265
18010,36827028
18011,204567133
18012,230025046
18013,205873676
18014,219532204
18015,214739353
18016,34381641
18017,34193602
18018,33996754
18019,218206042
18020,34714064
18021,230928452
18022,48718817
18023,202050073
18024,47643385
18025,212534684
18026,41234037
18027,48328861
18028,234924361
18029,42011977
18030,217930561
18031,43681245
18032,45600666
18033,211784303
18034,211238976
18035,50549541
18036,218155176
18037,34037911
18038,43535739
18039,33797049
18040,39140609
18041,228126964
18042,244156281
18043,200627017
18044,218386121
18045,209536685
18046,204528525
18047,213876334
18048,38329369
18049,38468346
18050,209192316
18051,213049518
18052,215818134
18053,228065000
18054,43361327
18055,46392381
18056,228818291
18057,39973948
18058,238106132
18059,231495719
18060,40317768
18061,215932228
18062,41211838
18063,228839396
18064,233667538
18065,216925654
18066,204262660
18067,212432401
18068,209621656
18069,35717619
18070,33078403
18071,42592330
18072,220718550
18073,43226547
18074,43954306
18075,202756413
18076,32501659
18077,51080810
18078,207324034
18079,216055735
18080,213610750
18081,231992393
18082,236374338
18083,214762241
18084,51284702
18085,209061861
18086,209545809
18087,36418132
18088,36434700
18089,42396647
18090,41956758
18091,243255622
18092,212216065
18093,203890577
18094,40333954
18095,216474830
18096,234960543
18097,217211233
18098,51336264
18099,48773931
18100,234401204
18101,44571147
18102,200242552
18103,34418511
18104,201615690
18105,32078412
18106,39330575
18107,202007233
18108,33160083
18109,47891351
18110,34790414
18111,38433071
18112,42850373
18113,208100857
18114,212925583
18115,209860634
18116,37550
18117,228566213
18118,222906389
18119,222985602
18120,31736565
18121,32724301
18122,241395685
18123,241373642
18124,232831956
18125,50549010
18126,202477891
18127,47174968
18128,233373327
18129,209149743
18130,223974432
18131,240907273
18132,34592142
18133,230114553
18134,200626868
18135,34393320
18136,32985427
18137,210909026
18138,210199912
18139,223969246
18140,35109298
18141,42707896
18142,218983843
18143,229027093
18144,220560633
18145,202200865
18146,215030447
18147,234011500
18148,206104497
18149,205899792
18150,44638907
18151,45511699
18152,220980155
18153,203366433
18154,46967182
18155,205267440
18156,35251276
18157,33343743
18158,33022257
18159,47405542
18160,211784508
18161,51380776
18162,215167291
18163,47644069
18164,35927645
18165,39591778
18166,237713593
18167,33224208
18168,33046686
18169,211354255
18170,203080970
18171,33998158
18172,209488135
18173,47095673
18174,49829734
18175,32509663
18176,42094963
18177,223944388
18178,200076864
18179,36440583
18180,38489866
18181,40553513
18182,48967326
18183,34044242
18184,206662624
18185,50192723
18186,32835291
18187,236404597
18188,42376882
18189,40978573
18190,200039200
18191,201955040
18192,215197005
18193,38022448
18194,231562116
18195,47449418
18196,45202877
18197,235789434
18198,219098134
18199,223974258
18200,35023379
18201,43161759
18202,40640813
18203,200576579
18204,226953992
18205,209651701
18206,241102293
18207,244147800
18208,35665901
18209,45709285
18210,51216581
18211,42794855
18212,36514403
18213,213823135
18214,34246801
18215,45268418
18216,42974591
18217,201789175
18218,44356010
18219,45493760
18220,51065893
18221,47578269
18222,226908139
18223,203190109
18224,240594871
18225,233042167
18226,34554483
18227,234783094
18228,49026593
18229,216668665
18230,222967690
18231,34056696
18232,226635205
18233,32519340
18234,47337376
18235,204922420
18236,218498782
18237,234237017
18238,208386088
18239,39349299
18240,243333377
18241,37257118
18242,49874576
18243,34887456
18244,213979542
18245,47654222
18246,221621450
18247,51245493
18248,212599446
18249,227652389
18250,42875727
18251,32040465
18252,210492531
18253,37609530
18254,202685047
18255,226461870
18256,44774091
18257,46063623
18258,200235442
18259,200955355
18260,50426506
18261,33399387
18262,218222004
18263,223370322
18264,207441222
18265,204898479
18266,44142189
18267,35295285
18268,36351024
18269,46787813
18270,39502034
18271,33374509
18272,200212311
18273,42973803
18274,232414770
18275,34081996
18276,234457026
18277,220197090
18278,40875478
18279,230685373
18280,43634158
18281,205412562
18282,226832197
18283,414305
18284,31707281
18285,231583734
18286,241049288
18287,31613944
18288,31937211
18289,35930163
18290,233963197
18291,205727522
18292,209564484
18293,220549190
18294,40536079
18295,42959468
18296,37613989
18297,231123332
18298,37210637
18299,225771468
18300,34083393
18301,218969800
18302,42420864
18303,205029505
18304,202043826
18305,35261137
18306,229165628
18307,209867846
18308,36777071
18309,39757523
18310,33652434
18311,200273878
18312,33900194
18313,229724256
18314,234624331
18315,202141697
18316,232413336
18317,45950373
18318,232882170
18319,51394662
18320,209874135
18321,207495155
18322,51358261
18323,228022293
18324,204071725
18325,45851927
18326,227616022
18327,45862023
18328,42792746
18329,51389804
18330,207665115
18331,34318812
18332,208164677
18333,45239352
18334,236305046
18335,204548557
18336,211294532
18337,32067242
18338,39141057
18339,243574216
18340,40345989
18341,239027553
18342,200603944
18343,47339480
18344,214862227
18345,200540262
18346,36045775
18347,46963990
18348,355345
18349,48098247
18350,209387934
18351,32284717
18352,33711684
18353,33415496
18354,41490619
18355,45592102
18356,221357179
18357,48369810
18358,50153058
18359,47568385
18360,215401886
18361,36413241
18362,44556028
18363,34314448
18364,38816487
18365,46480768
18366,206232068
18367,201023661
18368,36866578
18369,35206714
18370,209730290
18371,50403567
18372,38801048
18373,208373353
18374,232558840
18375,214107926
18376,201788538
18377,202616381
18378,35781705
18379,205176738
18380,36764801
18381,35903956
18382,49647269
18383,212300216
18384,39065300
18385,50735878
18386,32308655
18387,227893111
18388,33455450
18389,42706050
18390,42400439
18391,202943650
18392,236840479
18393,45667319
18394,32177309
18395,36691307
18396,240041757
18397,96274
18398,42080327
18399,48470244
18400,35782539
18401,45163246
18402,213900187
18403,203811598
18404,227679585
18405,200892658
18406,205405994
18407,45913592
18408,311667
18409,37983510
18410,31825503
18411,36875340
18412,36535939
18413,231179997
18414,32679116
18415,43945949
18416,233017525
18417,222723471
18418,219431107
18419,32835445
18420,206573340
18421,220590326
18422,37665203
18423,233294231
18424,38009924
18425,42296597
18426,230272254
18427,204958632
18428,37808135
18429,238854275
18430,232395794
18431,227701908
18432,40929750
18433,48879402
18434,213329951
18435,34505106
18436,244194572
18437,220738736
18438,215905657
18439,231968358
18440,36808290
18441,218340560
18442,228262088
18443,34387261
18444,214097496
18445,51222748
18446,229090548
18447,38772679
18448,31714618
18449,240201319
18450,47008102
18451,206958549
18452,204494879
18453,46307529
18454,44452803
18455,228355089
18456,32483668
18457,32931917
18458,43245055
18459,42991763
18460,243302875
18461,214442322
18462,34694285
18463,211162875
18464,200442454
18465,219915492
18466,34785947
18467,49297140
18468,31705384
18469,45680524
18470,243380575
18471,42583610
18472,204284112
18473,50507673
18474,206294630
18475,34451228
18476,33447865
18477,202181136
18478,226225633
18479,230482801
18480,219979237
18481,241383809
18482,217933105
18483,218773197
18484,43533380
18485,42542043
18486,203162562
18487,219013891
18488,37848424
18489,232784036
18490,51081742
18491,239864796
18492,203331339
18493,50923114
18494,31823922
18495,35903228
18496,213947856
18497,229612370
18498,217720890
18499,32718318
18500,49402221
18501,228743340
18502,49310781
18503,233112775
18504,206111347
18505,201566414
18506,221551898
18507,43626277
18508,50778661
18509,47771281
18510,34486757
18511,38763130
18512,33990373
18513,42915081
18514,45998172
18515,206505275
18516,205697498
18517,220676647
18518,206334441
18519,45963002
18520,201273789
18521,227364513
18522,222791481
18523,43088049
18524,42986911
18525,36836785
18526,49774027
18527,47772804
18528,210419215
18529,46793870
18530,43101665
18531,32527982
18532,205105292
18533,42531517
18534,202584430
18535,216702997
18536,47747411
18537,227277430
18538,211674104
18539,212204834
18540,49980334
18541,37351144
18542,230142218
18543,229782364
18544,214060681
18545,35178357
18546,33440376
18547,51187854
18548,37744766
18549,48700772
18550,40986404
18551,37692463
18552,200579752
18553,46498475
18554,42134808
18555,39477928
18556,202770613
18557,210062519
18558,42889130
18559,209374310
18560,32968025
18561,45755935
18562,206159165
18563,40914928
18564,44466435
18565,234942191
18566,36526093
18567,35633372
18568,32686814
18569,31648766
18570,46973651
18571,219880688
18572,237987635
18573,36578570
18574,220433270
18575,37497528
18576,216661202
18577,227935344
18578,230336236
18579,200570629
18580,51371482
18581,200795966
18582,220956277
18583,33003732
18584,50912587
18585,228778309
18586,235646254
18587,44010191
18588,40363289
18589,37037525
18590,214387578
18591,200728425
18592,211871564
18593,203941301
18594,37276867
18595,50826000
18596,217244310
18597,33828602
18598,39843548
18599,200702997
18600,200645313
18601,38422107
18602,32895263
18603,204887095
18604,38821070
18605,35538233
18606,35399110
18607,202132561
18608,208278160
18609,46828037
18610,31962979
18611,33406161
18612,210307962
18613,207128971
18614,240023202
18615,201756509
18616,40335975
18617,232928669
18618,215539996
18619,211861508
18620,34324070
18621,33879239
18622,241278566
18623,34944264
18624,214930863
18625,37423093
18626,41290637
18627,51357319
18628,32912153
18629,33562870
18630,230714300
18631,45477731
18632,216757063
18633,218813991
18634,214981807
18635,38586258
18636,216645772
18637,227810491
18638,204396456
18639,51215385
18640,33627151
18641,31680564
18642,34970472
18643,42220159
18644,35709892
18645,218338160
18646,200022137
18647,30268
18648,32579202
18649,203375237
18650,217672369
18651,35304672
18652,34979513
18653,201179932
18654,218908049
18655,37280847
18656,36487221
18657,42045579
18658,220258517
18659,213694782
18660,220714348
18661,33947258
18662,213884612
18663,41262276
18664,204014337
18665,243344053
18666,38870600
18667,210268345
18668,214321305
18669,38477687
18670,33469175
18671,200910568
18672,42260447
18673,45591190
18674,35456031
18675,382249
18676,34040907
18677,36149947
18678,33742743
18679,201890955
18680,230493033
18681,226678174
18682,202513562
18683,48278762
18684,239818648
18685,240200568
18686,214585810
18687,235890980
18688,44436850
18689,234876992
18690,39583195
18691,214063811
18692,233779560
18693,207019204
18694,233271938
18695,205324944
18696,213794227
18697,218679682
18698,206331659
18699,47048102
18700,225748905
18701,38124174
18702,45990844
18703,37512277
18704,216244027
18705,36258865
18706,50072350
18707,40198225
18708,202648179
18709,233569473
18710,208902827
18711,219122917
18712,227188094
18713,38200282
18714,216774878
18715,41785125
18716,212904216
18717,233420922
18718,32596019
18719,45828785
18720,33847283
18721,207014914
18722,200613491
18723,44699522
18724,45167623
18725,39316693
18726,40712040
18727,214681924
18728,219408455
18729,34039174
18730,35232444
18731,206773176
18732,51401897
18733,219571524
18734,42258299
18735,227204238
18736,209706873
18737,51377274
18738,202138754
18739,39546837
18740,37047122
18741,32969144
18742,48403979
18743,42362239
18744,203900724
18745,211271289
18746,32046738
18747,34351240
18748,212904544
18749,47546105
18750,231797674
18751,34075773
18752,39303193
18753,209982281
18754,220905308
18755,229646202
18756,202944525
18757,202877405
18758,232379415
18759,223298802
18760,231198635
18761,32474180
18762,32177605
18763,217588528
18764,38254357
18765,49338024
18766,203092592
18767,202672576
18768,41419268
18769,227839375
18770,205426452
18771,49821792
18772,50178568
18773,39059720
18774,216454383
18775,36786874
18776,211157358
18777,243593748
18778,204191851
18779,214410244
18780,48889773
18781,202431522
18782,47972485
18783,48691098
18784,37533218
18785,226036014
18786,233027605
18787,35686762
18788,34329748
18789,209661283
18790,44084653
18791,230855593
18792,208322962
18793,40246346
18794,36123523
18795,36502887
18796,50052287
18797,228187900
18798,233014857
18799,214490350
18800,348140
18801,201339392
18802,282329
18803,46478644
18804,238095373
18805,38010061
18806,206168225
18807,218337977
18808,235411622
18809,357499
18810,50655941
18811,201725000
18812,32641609
18813,34317327
18814,58715
18815,232613629
18816,211123986
18817,35551161
18818,38793791
18819,241253991
18820,49418317
18821,201409843
18822,235341867
18823,37067804
18824,48374231
18825,226493612
18826,43212472
18827,50482970
18828,202314663
18829,34217813
18830,219437950
18831,214869216
18832,226486620
18833,210041197
18834,215806336
18835,239223356
18836,207152348
18837,207670316
18838,237548817
18839,208176721
18840,201220100
18841,47939215
18842,38175628
18843,230204448
18844,37910577
18845,200451596
18846,217637016
18847,229238524
18848,233406130
18849,209816216
18850,46236647
18851,222714703
18852,39046012
18853,215408824
18854,45328791
18855,47620157
18856,39393218
18857,45081916
18858,229859298
18859,32097701
18860,45663360
18861,210342642
18862,42642166
18863,43922439
18864,235066288
18865,42073918
18866,205023183
18867,31711010
18868,238073316
18869,231106260
18870,228476455
18871,210792969
18872,45899784
18873,219508776
18874,206637383
18875,201820870
18876,200316716
18877,41717644
18878,32372412
18879,226892144
18880,37789470
18881,36972785
18882,40010208
18883,205916493
18884,229025141
18885,39247385
18886,36123504
18887,226826463
18888,207096956
18889,50372180
18890,50141955
18891,206607075
18892,207806731
18893,234812301
18894,242297499
18895,240599033
18896,38214291
18897,34219647
18898,243248307
18899,204209012
18900,244215834
18901,206628576
18902,204213038
18903,215318947
18904,44924985
18905,34878220
18906,45184787
18907,206975832
18908,208281080
18909,235896557
18910,38784853
18911,232970365
18912,34938929
18913,227554612
18914,40521998
18915,50630140
18916,220650286
18917,201804418
18918,49208985
18919,48964669
18920,220804125
18921,213538832
18922,211077969
18923,238297277
18924,35382107
18925,44254134
18926,216216067
18927,35711998
18928,50404582
18929,229580475
18930,218531773
18931,50151664
18932,229098159
18933,230809190
18934,37793576
18935,204113108
18936,233310928
18937,39231546
18938,38939812
18939,202239357
18940,240273163
18941,210315661
18942,218104989
18943,232413837
18944,201844002
18945,39766255
18946,219481461
18947,201935045
18948,237384476
18949,229242462
18950,229871296
18951,41163592
18952,242025599
18953,222629713
18954,205170280
18955,221732779
18956,45069885
18957,29166155
18958,216283502
18959,211443938
18960,34649978
18961,33522849
18962,46963656
18963,34207132
18964,218484923
18965,34455412
18966,228790340
18967,210395763
18968,33539976
18969,210739527
18970,35612190
18971,50307879
18972,213020687
18973,200486660
18974,203259986
18975,208277939
18976,34260638
18977,32487285
18978,237411441
18979,39514537
18980,45851141
18981,32553056
18982,49209362
18983,204811061
18984,216185065
18985,231901622
18986,40087246
18987,37547913
18988,231309368
18989,229951873
18990,203016925
18991,44999912
18992,37753069
18993,50628091
18994,36126298
18995,232780903
18996,313556
18997,187504
18998,200880710
18999,203215006
19000,243103435
19001,33218465
19002,207982476
19003,226864209
19004,31658494
19005,236060174
19006,205188386
19007,208171896
19008,242941066
19009,200553424
19010,212100470
19011,32629852
19012,47864572
19013,227256493
19014,32291654
19015,213501222
19016,233078359
19017,47108472
19018,204923740
19019,36857572
19020,37177639
19021,235343205
19022,214709242
19023,42306214
19024,219823517
19025,213094028
19026,201740945
19027,228752622
19028,32790240
19029,210443216
19030,35062812
19031,36604685
19032,40234395
19033,46262611
19034,202210719
19035,211780295
19036,41063775
19037,46999844
19038,50805765
19039,36805745
19040,33113069
19041,48257384
19042,47157439
19043,202075878
19044,44253544
19045,45329025
19046,208917769
19047,36356346
19048,204944269
19049,34538613
19050,227471523
19051,228411632
19052,200511555
19053,211548800
19054,34595110
19055,34353612
19056,46154061
19057,50772424
19058,213411351
19059,204062879
19060,230729234
19061,233685156
19062,243782354
19063,218532765
19064,24296469
19065,216897259
19066,234819248
19067,44734914
19068,207785266
19069,46719975
19070,47663393
19071,34882685
19072,40892524
19073,232141464
19074,48217866
19075,35417571
19076,207647977
19077,208778882
19078,222940754
19079,201307705
19080,200328752
19081,205137701
19082,228240732
19083,214503152
19084,200056538
19085,241099267
19086,218878801
19087,34034384
19088,229973270
19089,230097533
19090,35342855
19091,234562760
19092,241179818
19093,35948545
19094,214662600
19095,32623341
19096,206015573
19097,238067467
19098,201900843
19099,32588934
19100,40066390
19101,231988376
19102,41995553
19103,43232554
19104,207034257
19105,234725578
19106,36659951
19107,31924322
19108,37812619
19109,237916451
19110,211674853
19111,217177702
19112,35178492
19113,41994316
19114,201332690
19115,237724408
19116,203881301
19117,32512062
19118,210843275
19119,44074407
19120,34320456
19121,216417921
19122,203352641
19123,34672286
19124,227058752
19125,229213597
19126,34874526
19127,33476764
19128,48881464
19129,50669618
19130,237220136
19131,206881506
19132,285525
19133,219130666
19134,47549668
19135,212959848
19136,39045670
19137,228175795
19138,48592321
19139,200160139
19140,31719350
19141,213353690
19142,218178934
19143,210223270
19144,44269542
19145,233884948
19146,33697487
19147,36600703
19148,32340127
19149,233066640
19150,234554932
19151,223344069
19152,32539065
19153,38783161
19154,32725733
19155,50836976
19156,37055048
19157,40403953
19158,39653048
19159,203403141
19160,216454566
19161,36366035
19162,210625372
19163,210627694
19164,38556768
19165,202437391
19166,35317251
19167,49157489
19168,47730896
19169,35099225
19170,33026200
19171,230026828
19172,224868853
19173,229695317
19174,200899424
19175,226884804
19176,204623233
19177,37487279
19178,42084871
19179,33922414
19180,50172839
19181,214112012
19182,234203385
19183,201144476
19184,33825608
19185,33652659
19186,212717035
19187,212216370
19188,34489781
19189,202172217
19190,202524540
19191,200106207
19192,38670527
19193,202757649
19194,32732020
19195,216425101
19196,205966589
19197,48104231
19198,200759569
19199,210941068
19200,38504213
19201,39693133
19202,233285329
19203,48975826
19204,230030647
19205,227230685
19206,33801358
19207,40197205
19208,49054881
19209,202414408
19210,207307049
19211,36856501
19212,36856327
19213,227559045
19214,33755604
19215,49718302
19216,212358618
19217,210104979
19218,206213208
19219,37508535
19220,203221770
19221,230173030
19222,35778415
19223,40121882
19224,201933696
19225,213773000
19226,34105028
19227,422594
19228,38925454
19229,36995701
19230,234921807
19231,42477466
19232,210279848
19233,213085128
19234,33327516
19235,210218697
19236,219039327
19237,234070262
19238,210496758
19239,215327947
19240,229810079
19241,226161054
19242,229212971
19243,209511031
19244,229347618
19245,47612092
19246,217727575
19247,35903760
19248,217334936
19249,207304508
19250,33199864
19251,45501738
19252,36661025
19253,211274748
19254,38291737
19255,203229905
19256,217402880
19257,31757551
19258,49227611
19259,40507868
19260,221521671
19261,349611
19262,206082076
19263,37649467
19264,213926165
19265,35608505
19266,235159821
19267,215900434
19268,40504976
19269,235284762
19270,216924365
19271,216536712
19272,231132189
19273,230173302
19274,32328412
19275,48773597
19276,207624491
19277,218340020
19278,37620498
19279,47770259
19280,49341988
19281,201652625
19282,230272814
19283,50162250
19284,47782720
19285,217587480
19286,204256375
19287,215974122
19288,32278964
19289,32681110
19290,221934655
19291,32367059
19292,48676060
19293,201869765
19294,45840945
19295,32031124
19296,201694178
19297,205896071
19298,203670067
19299,44364368
19300,226839599
19301,35418670
19302,32519597
19303,33554947
19304,228765390
19305,227068883
19306,50425604
19307,32794845
19308,201522083
19309,36524726
19310,36417802
19311,41409080
19312,47091097
19313,36430431
19314,33531136
19315,211129245
19316,51026115
19317,227553432
19318,34720045
19319,38972549
19320,40308017
19321,49460138
19322,204017851
19323,34737629
19324,42403074
19325,33868954
19326,41145524
19327,43456268
19328,50497285
19329,39862884
19330,240179475
19331,215844664
19332,42446034
19333,204838013
19334,403608
19335,233867953
19336,37108493
19337,38564980
19338,216563111
19339,38957749
19340,49763217
19341,221262541
19342,207127472
19343,207785572
19344,35136537
19345,210374908
19346,39758046
19347,40316964
19348,47906139
19349,38519225
19350,235093246
19351,227465061
19352,228288930
19353,33259165
19354,38825660
19355,200863048
19356,227714188
19357,210197213
19358,34499895
19359,200354737
19360,35754221
19361,209702765
19362,36482389
19363,228838241
19364,40714615
19365,49776865
19366,241093851
19367,43428320
19368,40158072
19369,220415317
19370,233016463
19371,242642924
19372,37509764
19373,202159709
19374,38030703
19375,32115163
19376,32708936
19377,213845671
19378,208686425
19379,234847413
19380,232282543
19381,40068971
19382,207127702
19383,35683982
19384,34032508
19385,38615194
19386,187883
19387,235689042
19388,226907654
19389,218775849
19390,207774563
19391,204558424
19392,230883314
19393,33317724
19394,215054023
19395,542457
19396,202007917
19397,47941913
19398,49759331
19399,230231717
19400,34130239
19401,228838679
19402,36577003
19403,233762580
19404,41453644
19405,34339518
19406,223230082
19407,229470393
19408,240276851
19409,212090397
19410,32667966
19411,217929512
19412,218033399
19413,37057486
19414,43476143
19415,48121710
19416,34585681
19417,41533202
19418,32000518
19419,46217955
19420,206006286
19421,214941603
19422,37391558
19423,33018461
19424,211470455
19425,213394726
19426,39568996
19427,43047134
19428,230897583
19429,47832336
19430,33927385
19431,36598660
19432,47249317
19433,200027672
19434,218810229
19435,34515428
19436,33790275
19437,50893871
19438,49022618
19439,40464178
19440,227035907
19441,43781082
19442,209307737
19443,240389895
19444,239802703
19445,38812580
19446,207229879
19447,227735427
19448,229813093
19449,51086167
19450,212633682
19451,201519335
19452,207808443
19453,32606808
19454,227127056
19455,49114621
19456,37793147
19457,207890651
19458,45030294
19459,38062153
19460,49700455
19461,48647935
19462,33147038
19463,225604800
19464,222612904
19465,203856345
19466,205141338
19467,38470167
19468,47377312
19469,39460420
19470,230626683
19471,203442546
19472,219995630
19473,208943858
19474,40328071
19475,34721494
19476,208134913
19477,214109692
19478,50363388
19479,45833568
19480,38638663
19481,205138165
19482,208064716
19483,235441336
19484,50672313
19485,206161910
19486,213881195
19487,239266815
19488,226342389
19489,37944108
19490,228783488
19491,50133107
19492,229501993
19493,230287644
19494,48594887
19495,32461574
19496,213917734
19497,47716681
19498,200844559
19499,31632368
19500,202442374
19501,38386351
19502,46339572
19503,46504428
19504,200166252
19505,234053172
19506,50076980
19507,237318552
19508,226733098
19509,230893685
19510,31953505
19511,206657235
19512,38822403
19513,40154184
19514,478945
19515,205919136
19516,51343652
19517,204602469
19518,215117210
19519,236933668
19520,204043044
19521,242241078
19522,47171423
19523,218187384
19524,213727436
19525,208068420
19526,204955334
19527,46025006
19528,43175905
19529,43558684
19530,43633686
19531,42413723
19532,36243031
19533,50969407
19534,217577968
19535,218097715
19536,36524060
19537,46567062
19538,212206215
19539,237601612
19540,36026631
19541,201624017
19542,215999606
19543,40513463
19544,50922185
19545,202154903
19546,37800852
19547,227101706
19548,39367009
19549,227704166
19550,32863828
19551,46347947
19552,49315032
19553,51012406
19554,37124943
19555,34189771
19556,36749818
19557,203249847
19558,47400523
19559,241592416
19560,39758978
19561,201481503
19562,201101542
19563,39616855
19564,51069215
19565,203542118
19566,49991248
19567,213815560
19568,213083269
19569,229465970
19570,227586841
19571,233263406
19572,200531753
19573,343042
19574,38839325
19575,227283296
19576,203703297
19577,43133795
19578,42850532
19579,38260058
19580,35432886
19581,214486586
19582,202119100
19583,230985907
19584,242379672
19585,39011970
19586,219925878
19587,31687016
19588,230305969
19589,205693938
19590,39945382
19591,44594818
19592,51442152
19593,201920600
19594,31912884
19595,219683625
19596,201158893
19597,41968185
19598,208369524
19599,218492915
19600,47843302
19601,201105785
19602,231531671
19603,209325610
19604,205299717
19605,41457451
19606,207845148
19607,49562117
19608,48613523
19609,210762200
19610,47539952
19611,231079597
19612,236664494
19613,202009706
19614,235119741
19615,233371975
19616,227831492
19617,208436635
19618,37319072
19619,33417523
19620,32552814
19621,40742231
19622,33908534
19623,34448160
19624,215488329
19625,200761096
19626,235150447
19627,230717940
19628,42812310
19629,213584800
19630,207662381
19631,46284079
19632,47166354
19633,215837243
19634,35325631
19635,48733569
19636,230920963
19637,209010621
19638,201310348
19639,40466981
19640,242314544
19641,42286066
19642,34337642
19643,40746250
19644,37940722
19645,214410402
19646,49049495
19647,43782436
19648,230481255
19649,229451090
19650,39622509
19651,205414623
19652,49401149
19653,215512171
19654,35683621
19655,205587839
19656,205540134
19657,48056315
19658,202874317
19659,213925988
19660,215777579
19661,43002166
19662,39654338
19663,34318891
19664,226466468
19665,207744212
19666,43947374
19667,31894919
19668,237217309
19669,226222057
19670,213478877
19671,238225101
19672,50839852
19673,37532903
19674,232585665
19675,211498955
19676,35067065
19677,211158227
19678,220036142
19679,36381455
19680,42286568
19681,228877390
19682,210603292
19683,209488048
19684,209806192
19685,201925203
19686,218450592
19687,43832376
19688,202039765
19689,227764816
19690,34892497
19691,210617000
19692,49262569
19693,206979142
19694,37096838
19695,201679681
19696,236581864
19697,216528322
19698,203460024
19699,234866003
19700,210261757
19701,226702811
19702,215716983
19703,37349042
19704,35355115
19705,32960424
19706,41222926
19707,219818536
19708,231226389
19709,36152709
19710,39726578
19711,35236892
19712,210669823
19713,207497183
19714,211897920
19715,210014536
19716,40978921
19717,33861253
19718,208445144
19719,50192486
19720,229338394
19721,210081738
19722,221482717
19723,208315126
19724,221782950
19725,215525975
19726,32951840
19727,35399081
19728,46279617
19729,208841977
19730,214479146
19731,47745080
19732,229237239
19733,216483155
19734,215414066
19735,200008696
19736,202799789
19737,39305831
19738,203779579
19739,214060237
19740,48196286
19741,46049912
19742,211681819
19743,232012799
19744,41020689
19745,38972851
19746,204583851
19747,215850247
19748,38778284
19749,227787543
19750,226831160
19751,204406833
19752,37378364
19753,37164650
19754,203148422
19755,233049627
19756,34770924
19757,233029232
19758,40834038
19759,210898540
19760,230042593
19761,213519385
19762,231991250
19763,231991247
19764,202481320
19765,215515914
19766,43113229
19767,203940158
19768,219364594
19769,206957093
19770,210514614
19771,201116903
19772,41438681
19773,213176796
19774,231224465
19775,219999522
19776,228654040
19777,206353551
19778,215332674
19779,32597614
19780,203934430
19781,237259629
19782,42069617
19783,223020061
19784,208214919
19785,204923090
19786,50788945
19787,43330637
