,0
774,2636614389
775,2682260220
776,2681899774
777,2682096383
778,2670725889
779,2681539330
780,2681768710
781,2681899783
782,2680883978
783,2682063628
784,2682260239
785,2682063644
786,2681998109
787,2681342752
788,2637499169
789,2678000419
790,2681441059
791,2674068263
792,2681998122
793,2655357741
794,2681408304
795,2680916785
796,2681473857
797,2682227524
798,2681441105
799,2677574484
800,2680490836
801,2681408340
802,2681834327
803,2674363226
804,2681604956
805,2680785756
806,2682030941
807,2682030946
808,2681473890
809,2681899880
810,2682194798
811,2682227567
812,2681670512
813,2682162034
814,2673904510
815,2682194816
816,2682194817
817,2681506692
818,2682096521
819,2605583245
820,2681670541
821,2669611917
822,2679770002
823,2682260373
824,2681998230
825,2680425368
826,2682194841
827,2681342885
828,2676231085
829,2682194863
830,2682260400
831,2681211825
832,2632485810
833,2679573428
834,2680392632
835,2681113529
836,2681277370
837,2681080763
838,2679311293
839,2682227646
840,2682162121
841,2680589263
842,2682162130
843,2681834454
844,2681572316
845,2681113565
846,2682194910
847,2681408479
848,2681900003
849,2681408486
850,2682063852
851,2679573490
852,2679507957
853,2682063862
854,2639170553
855,2680458235
856,2678131709
857,2682031109
858,2681572357
859,2682031114
860,2681572366
861,2682194962
862,2679180311
863,2682227738
864,2679082010
865,2680949788
866,2670627866
867,2681539620
868,2673183786
869,2681211947
870,2634189870
871,2681277490
872,2682227763
873,2682227764
874,2681343035
875,2681113660
876,2681211965
877,2677738562
878,2682260547
879,2682162243
880,2663386181
881,2681015366
882,2681670730
883,2681900115
884,2681998432
885,2682031203
886,2682096759
887,2681506936
888,2674003067
889,2681998461
890,2682260611
891,2681998471
892,2675903626
893,2681441420
894,2680458383
895,2681670802
896,2679803031
897,2682096793
898,2679737500
899,2682293406
900,2681375903
901,2681572511
902,2682064036
903,2679311526
904,2678885545
905,2681310378
906,2679082156
907,2681834673
908,2681506996
909,2635500726
910,2680491191
911,2639039685
912,2680458439
913,2682227915
914,2681670859
915,2681015501
916,2679901389
917,2679409873
918,2680720595
919,2682195160
920,2682031327
921,2678525151
922,2681605349
923,2676559079
924,2682293479
925,2671348970
926,2681670891
927,2681212141
928,2682064111
929,2682195184
930,2676198640
931,2682227959
932,2680655099
933,2681048319
934,2682195202
935,2682227974
936,2681244935
937,2681146635
938,2679213331
939,2681769236
940,2682064157
941,2681474334
942,2681834783
943,2682293537
944,2682228007
945,2682195244
946,2669579565
947,2682064183
948,2682064184
949,2682228029
950,2680950080
951,2682195265
952,2679115076
953,2681900357
954,2682031431
955,2680393034
956,2681081165
957,2681998671
958,2672889172
959,2680917336
960,2674429273
961,2681605466
962,2680687961
963,2682260827
964,2681998689
965,2676657508
966,2682064229
967,2678689126
968,2682129767
969,2682195303
970,2679606633
971,2681834858
972,2679377263
973,2682293616
974,2680556911
975,2681179504
976,2682097018
977,2681998715
978,2681048449
979,2681769353
980,2681081226
981,2680524186
982,2681900443
983,2681671068
984,2680917403
985,2674134429
986,2681376160
987,2680622498
988,2681343396
989,2682064294
990,2681769384
991,2681245099
992,2681900463
993,2681310645
994,2682097080
995,2682260920
996,2638384577
997,2682228161
998,2681212363
999,2680786384
1000,2679279059
1001,2682097111
1002,2680688091
1003,2682228191
1004,2682031589
1005,2681408999
1006,2672299496
1007,2681671147
1008,2682162668
1009,2681507310
1010,2682162671
1011,2681474544
1012,2681605619
1013,2682260984
1014,2682260985
1015,2675019260
1016,2681310718
1017,2682195455
1018,2682293758
1019,2678787593
1020,2681146891
1021,2682129932
1022,2681605652
1023,2675871252
1024,2681769495
1025,2671152663
1026,2682195482
1027,2682031651
1028,2679213603
1029,2682261029
1030,2681277996
1031,2681900595
1032,2681343544
1033,2681179707
1034,2681146948
1035,2680098378
1036,2653326924
1037,2682064464
1038,2676461137
1039,2681998933
1040,2682228313
1041,2681441882
1042,2682293850
1043,2659454554
1044,2682293853
1045,2682261086
1046,2681572958
1047,2682031709
1048,2681769567
1049,2681671264
1050,2682293857
1051,2678525549
1052,2682228336
1053,2681114229
1054,2681474678
1055,2682031734
1056,2666172026
1057,2681245309
1058,2679377534
1059,2679770752
1060,2681835138
1061,2678951555
1062,2682031756
1063,2682162835
1064,2681409171
1065,2674396825
1066,2681474714
1067,2681573021
1068,2682031774
1069,2682162847
1070,2679541412
1071,2668433062
1072,2666860201
1073,2681441962
1074,2681245360
1075,2682162865
1076,2681835188
1077,2681474741
1078,2681999031
1079,2681769655
1080,2681835194
1081,2666860222
1082,2682130113
1083,2679508679
1084,2680426185
1085,2681573065
1086,2682064585
1087,2681245390
1088,2680753885
1089,2681605853
1090,2682195681
1091,2681474793
1092,2682162922
1093,2645954285
1094,2681507565
1095,2678296305
1096,2682064625
1097,2674134773
1098,2681769717
1099,2678984439
1100,2682294010
1101,2677313278
1102,2682228479
1103,2675773182
1104,2682097411
1105,2681179908
1106,2677804804
1107,2679410441
1108,2680557325
1109,2638483215
1110,2676035350
1111,2682195734
1112,2682031894
1113,2679541529
1114,2682228508
1115,2681900832
1116,2679344928
1117,2682162978
1118,2677804835
1119,2681442089
1120,2681376567
1121,2677313338
1122,2680098624
1123,2620690240
1124,2680983364
1125,2681048904
1126,2681573192
1127,2668236619
1128,2682195791
1129,2681048911
1130,2676756308
1131,2680655705
1132,2681507677
1133,2681474913
1134,2681605994
1135,2681409387
1136,2682031981
1137,2680983410
1138,2681081726
1139,2682031999
1140,2682261378
1141,2682228611
1142,2679771012
1143,2681212805
1144,2681409414
1145,2672660359
1146,2682130309
1147,2682294157
1148,2682195856
1149,2682261392
1150,2682097559
1151,2681835421
1152,2665287584
1153,2681114536
1154,2681573288
1155,2682130346
1156,2682294190
1157,2682195890
1158,2682294195
1159,2670530486
1160,2681507770
1161,2682130363
1162,2679738299
1163,2680491962
1164,2682228671
1165,2676035521
1166,2682130370
1167,2680885187
1168,2680721351
1169,2682261452
1170,2673020878
1171,2634125263
1172,2681573331
1173,2682228692
1174,2681278425
1175,2681016282
1176,2680426461
1177,2682130410
1178,2675478515
1179,2682261492
1180,2674855925
1181,2674528247
1182,2681376760
1183,2682130430
1184,2681311231
1185,2681999365
1186,2675216389
1187,2682032135
1188,2681507854
1189,2682064930
1190,2681999399
1191,2681278505
1192,2681671722
1193,2682130480
1194,2679115824
1195,2681147445
1196,2682294330
1197,2682228801
1198,2682294341
1199,2664730698
1200,2665582673
1201,2682032215
1202,2681835610
1203,2680229979
1204,2681671770
1205,2682064990
1206,2682196063
1207,2682130527
1208,2681016419
1209,2680557670
1210,2680655976
1211,2679443562
1212,2681507948
1213,2678755438
1214,2679771247
1215,2680852595
1216,2674331769
1217,2681835647
1218,2682032264
1219,2682097802
1220,2682065035
1221,2681606285
1222,2682261654
1223,2681901207
1224,2680098968
1225,2681049241
1226,2681278621
1227,2677117089
1228,2679410851
1229,2682032296
1230,2682163376
1231,2682196145
1232,2681409714
1233,2682261685
1234,2682065081
1235,2681409722
1236,2671382715
1237,2681508026
1238,2682228922
1239,2681901244
1240,2680000700
1241,2681475266
1242,2681114821
1243,2682228935
1244,2681082057
1245,2682130634
1246,2682261707
1247,2681147600
1248,2681835729
1249,2682097874
1250,2677510356
1251,2681999572
1252,2676003034
1253,2682294491
1254,2672988379
1255,2681606366
1256,2682261729
1257,2681835746
1258,2673905892
1259,2682130665
1260,2682228977
1261,2682196213
1262,2681606391
1263,2680819964
1264,2681606401
1265,2681082119
1266,2681671948
1267,2679935245
1268,2676527373
1269,2682229008
1270,2681475345
1271,2681999636
1272,2682229020
1273,2682163492
1274,2682097961
1275,2679804204
1276,2680230190
1277,2681245999
1278,2630586673
1279,2682097975
1280,2682261815
1281,2680623420
1282,2681475394
1283,2680656198
1284,2682163528
1285,2682229067
1286,2681278795
1287,2680754509
1288,2682065231
1289,2682065245
1290,2682196317
1291,2679640416
1292,2682294628
1293,2681016680
1294,2675315051
1295,2682294636
1296,2682229102
1297,2677969263
1298,2682065263
1299,2679607666
1300,2680787316
1301,2682032503
1302,2677707130
1303,2681311617
1304,2680885634
1305,2681573762
1306,2680852872
1307,2682098058
1308,2682261901
1309,2680918415
1310,2681606546
1311,2681475478
1312,2681278872
1313,2681180576
1314,2680099239
1315,2682229165
1316,2680983986
1317,2681180595
1318,2681606593
1319,2681475522
1320,2670924227
1321,2681573830
1322,2682196423
1323,2681508297
1324,2682032586
1325,2674168266
1326,2681246154
1327,2681672145
1328,2680132050
1329,2681278930
1330,2677805523
1331,2679607766
1332,2678985184
1333,2682130914
1334,2682065384
1335,2681606636
1336,2681344493
1337,2679771633
1338,2681115123
1339,2681475572
1340,2682065402
1341,2682130944
1342,2671022594
1343,2682262020
1344,2682098182
1345,2682163719
1346,2682262024
1347,2682229261
1348,2681836045
1349,2681508373
1350,2646086173
1351,2674627105
1352,2681573922
1353,2681410083
1354,2680558119
1355,2682098221
1356,2681901613
1357,2682229295
1358,2680590898
1359,2679345721
1360,2678526535
1361,2681410120
1362,2682131019
1363,2650608206
1364,2682163792
1365,2681344593
1366,2681901651
1367,2682294869
1368,2681672278
1369,2682229340
1370,2682032734
1371,2682163810
1372,2681148003
1373,2681508451
1374,2682098279
1375,2669318761
1376,2681016937
1377,2679738991
1378,2682032760
1379,2681049726
1380,2680820353
1381,2680132226
1382,2681082507
1383,2682131084
1384,2682294927
1385,2682196624
1386,2669974161
1387,2682131092
1388,2632520341
1389,2679575190
1390,2682065564
1391,2682098340
1392,2672136868
1393,2679411367
1394,2677838506
1395,2677740207
1396,2679870130
1397,2655228596
1398,2682229433
1399,2682163902
1400,2674791104
1401,2682196674
1402,2681377475
1403,2682131140
1404,2682032835
1405,2680132298
1406,2682294989
1407,2679902937
1408,2681377501
1409,2682032866
1410,2680918759
1411,2681606895
1412,2681377529
1413,2680394494
1414,2682229502
1415,2675217150
1416,2681443073
1417,2681508613
1418,2681443086
1419,2681312015
1420,2681475861
1421,2679542555
1422,2680689436
1423,2682065698
1424,2681901860
1425,2681246501
1426,2679575336
1427,2682032939
1428,2681836332
1429,2677019440
1430,2682229556
1431,2681475895
1432,2638484288
1433,2682098497
1434,2679575362
1435,2682131268
1436,2681410377
1437,2681672535
1438,2681836388
1439,2681115496
1440,2674103144
1441,2682131310
1442,2682033009
1443,2681049970
1444,2681475957
1445,2680787830
1446,2672890742
1447,2682131320
1448,2681049978
1449,2679804795
1450,2681213820
1451,2623476610
1452,2682131332
1453,2681901957
1454,2681115526
1455,2681213837
1456,2681836432
1457,2681410451
1458,2682164117
1459,2681279382
1460,2678887317
1461,2681607064
1462,2679247774
1463,2681508768
1464,2682033057
1465,2680001444
1466,2677871526
1467,2643661754
1468,2680951751
1469,2681476041
1470,2677642186
1471,2682164170
1472,2680787915
1473,2681607116
1474,2671317969
1475,2624426963
1476,2654868440
1477,2681508849
1478,2681574386
1479,2681017342
1480,2682164223
1481,2681246720
1482,2682262528
1483,2682098688
1484,2682131467
1485,2680230924
1486,2677347346
1487,2682164243
1488,2681574420
1489,2682197011
1490,2681115669
1491,2681508887
1492,2680787993
1493,2680689700
1494,2676560933
1495,2681902119
1496,2680820777
1497,2682229804
1498,2682295340
1499,2682164271
1500,2681312306
1501,2679346230
1502,2679051318
1503,2682262584
1504,2681836601
1505,2678461501
1506,2681574463
1507,2679837764
1508,2682229828
1509,2680689734
1510,2681410637
1511,2663289933
1512,2679837775
1513,2679870545
1514,2681443411
1515,2658047067
1516,2680951901
1517,2681508962
1518,2682098788
1519,2682131556
1520,2682262630
1521,2679018600
1522,2682066028
1523,2676331630
1524,2680657007
1525,2681836654
1526,2682164337
1527,2681410674
1528,2682229881
1529,2680657017
1530,2681017467
1531,2682262655
1532,2672366722
1533,2682197129
1534,2680427660
1535,2681148558
1536,2681509010
1537,2680001689
1538,2682197146
1539,2681214106
1540,2682197148
1541,2681148580
1542,2637370533
1543,2682131627
1544,2679837868
1545,2636715179
1546,2681509040
1547,2682262705
1548,2682295476
1549,2678625477
1550,2682197190
1551,2679870677
1552,2678789334
1553,2682098901
1554,2626786520
1555,2682033370
1556,2681410778
1557,2681378011
1558,2681345244
1559,2672170210
1560,2680624355
1561,2681181412
1562,2682262757
1563,2664076515
1564,2682164458
1565,2682164462
1566,2681410803
1567,2682230004
1568,2681246968
1569,2681509112
1570,2680231166
1571,2682131710
1572,2680231168
1573,2681050370
1574,2682295557
1575,2663126283
1576,2681443596
1577,2680788237
1578,2679280911
1579,2682295568
1580,2682262801
1581,2682098966
1582,2680952087
1583,2663060759
1584,2678002969
1585,2681181462
1586,2680886561
1587,2682098978
1588,2682098981
1589,2637468971
1590,2682230077
1591,2682131782
1592,2672629065
1593,2682197321
1594,2681607501
1595,2682295631
1596,2681410898
1597,2679248210
1598,2680427865
1599,2679575898
1600,2681902428
1601,2681673058
1602,2680853865
1603,2681902441
1604,2682197355
1605,2674234733
1606,2679412087
1607,2682033531
1608,2680427899
1609,2679215483
1610,2677675389
1611,2682164608
1612,2682131840
1613,2681345414
1614,2680264070
1615,2681607563
1616,2679346573
1617,2681181583
1618,2679379345
1619,2679838104
1620,2676626840
1621,2680395164
1622,2681673117
1623,2682197407
1624,2680657312
1625,2680526240
1626,2682197410
1627,2682131875
1628,2682066337
1629,2675578277
1630,2681214378
1631,2682197419
1632,2681836973
1633,2682295728
1634,2682230196
1635,2681476534
1636,2681574840
1637,2682131898
1638,2681279931
1639,2672825790
1640,2682164672
1641,2682099141
1642,2681607622
1643,2681050567
1644,2682197448
1645,2682131913
1646,2671056327
1647,2682131915
1648,2681214406
1649,2680886736
1650,2682197459
1651,2682262995
1652,2679707094
1653,2682164695
1654,2681181658
1655,2681443809
1656,2681902565
1657,2682164714
1658,2681902575
1659,2674365946
1660,2670827013
1661,2679313932
1662,2681673233
1663,2681837074
1664,2681607697
1665,2682197531
1666,2682099228
1667,2681411101
1668,2682197534
1669,2682066466
1670,2679084585
1671,2682164781
1672,2681280048
1673,2637207094
1674,2680919630
1675,2672301653
1676,2681902680
1677,2681673304
1678,2681575000
1679,2671154779
1680,2682230364
1681,2680985176
1682,2681214552
1683,2681837151
1684,2674136671
1685,2680100450
1686,2681673315
1687,2673743460
1688,2681378405
1689,2676004455
1690,2681083496
1691,2682263148
1692,2680854131
1693,2679641717
1694,2643072633
1695,2682263164
1696,2681050748
1697,2677511805
1698,2680755840
1699,2680100484
1700,2677872266
1701,2681837194
1702,2673645196
1703,2681902733
1704,2677479067
1705,2679805595
1706,2682197659
1707,2682099361
1708,2682230434
1709,2680723108
1710,2682230445
1711,2681476786
1712,2680952506
1713,2680821438
1714,2681214657
1715,2682263233
1716,2681607875
1717,2682099399
1718,2681902793
1719,2681902804
1720,2681083607
1721,2681378522
1722,2681050853
1723,2681476843
1724,2681476844
1725,2681149169
1726,2644645618
1727,2681181939
1728,2679543538
1729,2680329985
1730,2682263301
1731,2679740166
1732,2669188869
1733,2682164999
1734,2676725515
1735,2682066699
1736,2682066701
1737,2680690450
1738,2681050899
1739,2681149208
1740,2682165019
1741,2679215901
1742,2677806879
1743,2682197798
1744,2682066739
1745,2682230584
1746,2659424058
1747,2681083706
1748,2682033984
1749,2682132294
1750,2682099527
1751,2679543640
1752,2681902951
1753,2681673576
1754,2679412583
1755,2682165096
1756,2682034029
1757,2681182065
1758,2680526705
1759,2681345908
1760,2682230646
1761,2679838585
1762,2682197882
1763,2667648893
1764,2682230653
1765,2681575301
1766,2681411469
1767,2682099610
1768,2681673627
1769,2681182109
1770,2681837472
1771,2682230688
1772,2681247649
1773,2682197925
1774,2681903014
1775,2677020593
1776,2682165171
1777,2681182134
1778,2681673665
1779,2682099651
1780,2681378757
1781,2677741514
1782,2677741516
1783,2680723416
1784,2679936984
1785,2682034138
1786,2682165212
1787,2682132446
1788,2679609317
1789,2682230757
1790,2681214955
1791,2681837549
1792,2681509871
1793,2681411577
1794,2682263548
1795,2681673725
1796,2682066944
1797,2680952833
1798,2679838729
1799,2682230793
1800,2681018379
1801,2681477136
1802,2682165265
1803,2669680664
1804,2682034201
1805,2676627485
1806,2681509926
1807,2681903143
1808,2682263591
1809,2681018415
1810,2678528052
1811,2681903157
1812,2681903161
1813,2682263609
1814,2677971005
1815,2682230847
1816,2679019591
1817,2682263626
1818,2682263628
1819,2682099798
1820,2682132567
1821,2682198104
1822,2680690777
1823,2681477209
1824,2675939423
1825,2681280618
1826,2681903213
1827,2671450222
1828,2680985711
1829,2681313403
1830,2682263677
1831,2682034301
1832,2681673862
1833,2682263693
1834,2667649172
1835,2681837726
1836,2680101022
1837,2676791456
1838,2682263715
1839,2682132644
1840,2681116840
1841,2679511211
1842,2682263725
1843,2681411760
1844,2680592566
1845,2680002745
1846,2680264894
1847,2681051326
1848,2679183553
1849,2680592578
1850,2681477314
1851,2681313476
1852,2681116869
1853,2682230983
1854,2615154892
1855,2681673937
1856,2681084114
1857,2681182421
1858,2643499230
1859,2646120673
1860,2680953058
1861,2682099959
1862,2681149691
1863,2680658172
1864,2681116926
1865,2682231039
1866,2681673984
1867,2680330499
1868,2672400645
1869,2682165511
1870,2678364429
1871,2626820374
1872,2672171289
