,0
261,2690516074
262,2693137518
263,2689991794
264,2694579315
265,2656568437
266,2690385025
267,2691171460
268,2688550028
269,2691695760
270,2694841490
271,2691433620
272,2670724260
273,2686059692
274,2691302572
275,2687239341
276,2691957940
277,2691826877
278,2690254013
279,2692875456
280,2691433666
281,2667971780
282,2690254031
283,2691433681
284,2690385108
285,2690516184
286,2683962587
287,2665612511
288,2691826913
289,2691433697
290,2692089060
291,2691433707
292,2694186220
293,2692875502
294,2694055151
295,2690254072
296,2690647289
297,2693661944
298,2612135169
299,2691958019
300,2691302663
301,2679899401
302,2694448394
303,2691564817
304,2691433748
305,2691302683
306,2690516271
307,2674918710
308,2691433785
309,2691564865
310,2691958082
311,2691433802
312,2616591692
313,2694579533
314,2624718157
315,2691827023
316,2691171664
317,2691171667
318,2690254168
319,2691695963
320,2635466076
321,2693006693
322,2694448485
323,2689992041
324,2694186345
325,2692613490
326,2685666676
327,2693531001
328,2690254207
329,2691302787
330,2689336708
331,2690647439
332,2673870224
333,2682389906
334,2691433879
335,2691433886
336,2665350566
337,2694317485
338,2693531057
339,2692613556
340,2694579637
341,2691827126
342,2691958200
343,2693531066
344,2694186428
345,2694710725
346,2691433926
347,2691827149
348,2673083854
349,2681341389
350,2688681424
351,2690385365
352,2693531094
353,2688943576
354,2691696088
355,2693531098
356,2689336795
357,2691171806
358,2693006826
359,2691958254
360,2691696115
361,2691302901
362,2691433982
363,2693531135
364,2691302916
365,2690254349
366,2693400091
367,2691434020
368,2691302951
369,2690516522
370,2694448684
371,2576090675
372,2694186553
373,2694186564
374,2693531208
375,2689336905
376,2693662282
377,2689861200
378,2688550488
379,2689599067
380,2680555110
381,2692744806
382,2694317679
383,2683045491
384,2693138037
385,2691171961
386,2688681595
387,2691696253
388,2689861247
389,2634024576
390,2690647685
391,2691303054
392,2691827343
393,2694579855
394,2686060179
395,2641888929
396,2690385573
397,2691958439
398,2693400236
399,2688943789
400,2691172015
401,2689861297
402,2637432503
403,2634811065
404,2690516668
405,2691958465
406,2691434180
407,2691303109
408,2694317765
409,2682783432
410,2691303113
411,2691565259
412,2691827408
413,2694055633
414,2691303123
415,2691434198
416,2692875992
417,2692089563
418,2691696358
419,2664040166
420,2691958509
421,2681210617
